Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC)
20.02.2010 01:30:00,969.04,1.03,276.67,-1.29
20.02.2010 01:40:00,969.08,1.02,276.66,-1.43
20.02.2010 01:50:00,969.13,0.96,276.59,-1.51
20.02.2010 02:00:00,969.33,0.91,276.52,-1.62
20.02.2010 02:10:00,969.44,0.9,276.51,-1.73
20.02.2010 02:20:00,969.45,0.9,276.5,-1.79
20.02.2010 02:30:00,969.54,0.81,276.41,-1.8
20.02.2010 02:40:00,969.7,0.68,276.26,-1.83
20.02.2010 02:50:00,969.75,0.63,276.21,-1.84
20.02.2010 03:00:00,969.77,0.63,276.21,-1.86
20.02.2010 03:10:00,969.78,0.69,276.26,-1.9
20.02.2010 03:20:00,969.84,0.67,276.24,-1.92
20.02.2010 03:30:00,969.94,0.6,276.16,-1.91
20.02.2010 03:40:00,969.86,0.6,276.16,-1.96
20.02.2010 03:50:00,969.95,0.55,276.11,-1.99
20.02.2010 04:00:00,969.97,0.55,276.11,-2.12
20.02.2010 04:10:00,969.98,0.58,276.13,-2.22
20.02.2010 04:20:00,970.01,0.54,276.09,-2.26
20.02.2010 04:30:00,970.06,0.47,276.02,-2.43
20.02.2010 04:40:00,970.09,0.41,275.96,-2.36
20.02.2010 04:50:00,970.17,0.28,275.82,-2.3
20.02.2010 05:00:00,970.21,0.3,275.83,-2.35
20.02.2010 05:10:00,970.3,0.3,275.83,-2.53
20.02.2010 05:20:00,970.28,0.29,275.82,-2.52
20.02.2010 05:30:00,970.33,0.22,275.75,-2.69
20.02.2010 05:40:00,970.33,0.2,275.72,-2.68
20.02.2010 05:50:00,970.41,0.28,275.8,-3
20.02.2010 06:00:00,970.49,0.06,275.57,-3.23
20.02.2010 06:10:00,970.58,-0.11,275.39,-3.21
20.02.2010 06:20:00,970.58,-0.14,275.36,-3.54
20.02.2010 06:30:00,970.64,-0.07,275.43,-3.68
20.02.2010 06:40:00,970.63,-0.11,275.39,-3.74
20.02.2010 06:50:00,970.72,-0.23,275.26,-3.76
20.02.2010 07:00:00,970.81,-0.41,275.08,-3.72
20.02.2010 07:10:00,970.85,-0.52,274.95,-3.55
20.02.2010 07:20:00,971,-0.72,274.74,-3.69
20.02.2010 07:30:00,971.07,-0.93,274.53,-3.76
20.02.2010 07:40:00,971.12,-1.05,274.4,-3.89
20.02.2010 07:50:00,971.17,-1.04,274.41,-3.97
20.02.2010 08:00:00,971.19,-1.04,274.41,-3.9
20.02.2010 08:10:00,971.13,-0.98,274.47,-3.84
20.02.2010 08:20:00,971.08,-0.83,274.62,-3.85
20.02.2010 08:30:00,971.12,-0.83,274.62,-4.06
20.02.2010 08:40:00,971.19,-0.68,274.77,-4.13
20.02.2010 08:50:00,971.19,-0.55,274.89,-4.12
20.02.2010 09:00:00,971.18,-0.38,275.07,-4.14
20.02.2010 09:10:00,971.15,-0.02,275.44,-4.29
20.02.2010 09:20:00,971.19,0.38,275.83,-3.96
20.02.2010 09:30:00,971.2,0.8,276.26,-4.03
20.02.2010 09:40:00,971.22,1.06,276.51,-4.46
20.02.2010 09:50:00,971.28,0.9,276.35,-4.62
20.02.2010 10:00:00,971.24,0.58,276.03,-4.74
20.02.2010 10:10:00,971.28,0.41,275.86,-4.85
20.02.2010 10:20:00,971.39,0.57,276.01,-4.65
20.02.2010 10:30:00,971.43,0.84,276.28,-4.54
20.02.2010 10:40:00,971.41,1.19,276.64,-4.43
20.02.2010 10:50:00,971.4,1.41,276.85,-4.26
20.02.2010 11:00:00,971.45,1.56,277,-4.2
20.02.2010 11:10:00,971.52,1.67,277.11,-4.18
20.02.2010 11:20:00,971.61,1.87,277.31,-4.03
20.02.2010 11:30:00,971.66,2.23,277.66,-3.9
20.02.2010 11:40:00,971.66,2.51,277.94,-3.85
20.02.2010 11:50:00,971.58,2.56,278.01,-3.84
20.02.2010 12:00:00,971.52,2.74,278.19,-3.72
20.02.2010 12:10:00,971.53,2.78,278.23,-3.82
20.02.2010 12:20:00,971.52,2.87,278.32,-3.91
20.02.2010 12:30:00,971.42,3.04,278.5,-3.88
20.02.2010 12:40:00,971.28,3.17,278.64,-3.75
20.02.2010 12:50:00,971.2,3.38,278.86,-3.65
20.02.2010 13:00:00,971.19,3.28,278.76,-3.6
20.02.2010 13:10:00,971.19,3.38,278.86,-3.49
20.02.2010 13:20:00,971.12,3.58,279.07,-3.36
20.02.2010 13:30:00,970.99,3.47,278.96,-3.36
20.02.2010 13:40:00,970.89,3.29,278.79,-3.6
20.02.2010 13:50:00,970.86,2.95,278.46,-3.64
20.02.2010 14:00:00,970.84,2.88,278.38,-3.66
20.02.2010 14:10:00,970.83,2.71,278.22,-3.79
20.02.2010 14:20:00,970.73,2.82,278.34,-3.75
20.02.2010 14:30:00,970.69,3.23,278.75,-3.6
20.02.2010 14:40:00,970.69,3.46,278.98,-3.69
20.02.2010 14:50:00,970.64,3.54,279.07,-3.79
20.02.2010 15:00:00,970.63,3.62,279.14,-3.79
20.02.2010 15:10:00,970.68,3.78,279.31,-3.97
20.02.2010 15:20:00,970.63,3.79,279.32,-4.11
20.02.2010 15:30:00,970.67,3.87,279.4,-4.22
20.02.2010 15:40:00,970.7,3.76,279.29,-4.41
20.02.2010 15:50:00,970.74,3.3,278.82,-4.58
20.02.2010 16:00:00,970.81,2.95,278.46,-4.73
20.02.2010 16:10:00,970.83,2.82,278.33,-4.78
20.02.2010 16:20:00,970.82,2.8,278.31,-4.78
20.02.2010 16:30:00,970.82,2.85,278.36,-4.68
20.02.2010 16:40:00,970.85,2.94,278.44,-4.46
20.02.2010 16:50:00,970.92,2.88,278.38,-4.34
20.02.2010 17:00:00,971.03,2.68,278.17,-4.26
20.02.2010 17:10:00,971.1,2.41,277.89,-4.23
20.02.2010 17:20:00,971.23,2.1,277.56,-4.2
20.02.2010 17:30:00,971.3,1.82,277.28,-4.25
20.02.2010 17:40:00,971.32,1.69,277.14,-4.26
20.02.2010 17:50:00,971.46,1.48,276.93,-4.23
20.02.2010 18:00:00,971.58,1.2,276.63,-4.24
20.02.2010 18:10:00,971.69,1.01,276.43,-4.26
20.02.2010 18:20:00,971.79,0.9,276.31,-4.26
20.02.2010 18:30:00,971.93,0.8,276.2,-4.25
20.02.2010 18:40:00,971.96,0.58,275.98,-4.24
20.02.2010 18:50:00,972.01,0.43,275.82,-4.19
20.02.2010 19:00:00,972.04,0.33,275.72,-4.15
20.02.2010 19:10:00,972.05,0.25,275.63,-4.12
20.02.2010 19:20:00,972.07,0.14,275.52,-4.03
20.02.2010 19:30:00,972.05,0.08,275.46,-3.95
20.02.2010 19:40:00,972.04,0.06,275.45,-3.84
20.02.2010 19:50:00,972.12,0.11,275.49,-3.77
20.02.2010 20:00:00,972.2,0.27,275.64,-3.67
20.02.2010 20:10:00,972.24,0.27,275.64,-3.67
20.02.2010 20:20:00,972.4,0.11,275.47,-3.7
20.02.2010 20:30:00,972.44,-0.08,275.27,-3.71
20.02.2010 20:40:00,972.55,-0.19,275.15,-3.75
20.02.2010 20:50:00,972.55,-0.26,275.08,-3.82
20.02.2010 21:00:00,972.55,-0.4,274.94,-3.9
20.02.2010 21:10:00,972.6,-0.45,274.89,-3.91
20.02.2010 21:20:00,972.76,-0.46,274.86,-3.99
20.02.2010 21:30:00,972.86,-0.59,274.72,-4.09
20.02.2010 21:40:00,972.97,-0.84,274.46,-4.17
20.02.2010 21:50:00,973.08,-0.96,274.34,-4.17
20.02.2010 22:00:00,973.2,-0.96,274.32,-4.14
20.02.2010 22:10:00,973.26,-1.06,274.22,-4.25
20.02.2010 22:20:00,973.36,-1.23,274.04,-4.36
20.02.2010 22:30:00,973.38,-1.39,273.88,-4.44
20.02.2010 22:40:00,973.49,-1.51,273.75,-4.51
20.02.2010 22:50:00,973.5,-1.68,273.57,-4.57
20.02.2010 23:00:00,973.57,-1.79,273.45,-4.62
20.02.2010 23:10:00,973.63,-1.83,273.41,-4.66
20.02.2010 23:20:00,973.68,-1.8,273.44,-4.69
20.02.2010 23:30:00,973.77,-1.76,273.47,-4.72
20.02.2010 23:40:00,973.82,-1.71,273.52,-4.71
20.02.2010 23:50:00,973.88,-1.65,273.58,-4.71
21.02.2010 00:00:00,973.98,-1.65,273.57,-4.72
21.02.2010 00:10:00,974.01,-1.66,273.56,-4.63
21.02.2010 00:20:00,974.02,-1.88,273.33,-4.47
21.02.2010 00:30:00,974.08,-2.14,273.07,-4.49
21.02.2010 00:40:00,974.15,-2.36,272.84,-4.55
21.02.2010 00:50:00,974.25,-2.51,272.68,-4.53
21.02.2010 01:00:00,974.22,-2.56,272.63,-4.48
21.02.2010 01:10:00,974.2,-2.62,272.57,-4.5
21.02.2010 01:20:00,974.25,-2.61,272.58,-4.43
21.02.2010 01:30:00,974.26,-2.41,272.77,-4.28
21.02.2010 01:40:00,974.28,-2.34,272.85,-4.37
21.02.2010 01:50:00,974.36,-2.24,272.94,-4.34
21.02.2010 02:00:00,974.38,-2.12,273.06,-4.43
21.02.2010 02:10:00,974.42,-2.24,272.94,-4.54
21.02.2010 02:20:00,974.51,-2.32,272.84,-4.55
21.02.2010 02:30:00,974.52,-2.34,272.82,-4.66
21.02.2010 02:40:00,974.62,-2.06,273.1,-4.64
21.02.2010 02:50:00,974.6,-2.11,273.05,-4.77
21.02.2010 03:00:00,974.63,-2.2,272.96,-4.78
21.02.2010 03:10:00,974.64,-2.2,272.96,-4.64
21.02.2010 03:20:00,974.58,-2.02,273.14,-4.43
21.02.2010 03:30:00,974.58,-1.95,273.21,-4.36
21.02.2010 03:40:00,974.62,-1.96,273.2,-4.35
21.02.2010 03:50:00,974.63,-1.92,273.24,-4.31
21.02.2010 04:00:00,974.67,-1.93,273.23,-4.31
21.02.2010 04:10:00,974.68,-1.84,273.32,-4.22
21.02.2010 04:20:00,974.64,-1.84,273.32,-4.22
21.02.2010 04:30:00,974.75,-1.73,273.43,-4.07
21.02.2010 04:40:00,974.75,-1.52,273.64,-3.96
21.02.2010 04:50:00,974.73,-1.39,273.77,-3.93
21.02.2010 05:00:00,974.76,-1.39,273.76,-4.02
21.02.2010 05:10:00,974.76,-1.43,273.73,-3.97
21.02.2010 05:20:00,974.76,-1.49,273.66,-3.98
21.02.2010 05:30:00,974.83,-1.64,273.5,-4.12
21.02.2010 05:40:00,974.78,-1.6,273.55,-4.23
21.02.2010 05:50:00,974.75,-1.55,273.61,-4.48
21.02.2010 06:00:00,974.63,-1.53,273.63,-4.58
21.02.2010 06:10:00,974.53,-1.38,273.79,-4.6
21.02.2010 06:20:00,974.58,-1.32,273.85,-4.67
21.02.2010 06:30:00,974.66,-1.3,273.87,-4.72
21.02.2010 06:40:00,974.65,-1.28,273.88,-4.7
21.02.2010 06:50:00,974.54,-1.49,273.68,-4.62
21.02.2010 07:00:00,974.56,-1.74,273.42,-4.59
21.02.2010 07:10:00,974.64,-1.65,273.52,-4.44
21.02.2010 07:20:00,974.73,-1.68,273.47,-4.58
21.02.2010 07:30:00,974.67,-1.59,273.57,-4.49
21.02.2010 07:40:00,974.6,-1.44,273.73,-4.44
21.02.2010 07:50:00,974.62,-1.43,273.73,-4.53
21.02.2010 08:00:00,974.5,-1.45,273.72,-4.53
21.02.2010 08:10:00,974.45,-1.47,273.71,-4.53
21.02.2010 08:20:00,974.39,-1.43,273.75,-4.52
21.02.2010 08:30:00,974.34,-1.39,273.8,-4.47
21.02.2010 08:40:00,974.33,-1.35,273.84,-4.45
21.02.2010 08:50:00,974.3,-1.25,273.94,-4.29
21.02.2010 09:00:00,974.29,-1.09,274.1,-4.17
21.02.2010 09:10:00,974.25,-1.05,274.15,-3.86
21.02.2010 09:20:00,974.13,-1.14,274.07,-3.43
21.02.2010 09:30:00,974.04,-1.23,273.98,-3.12
21.02.2010 09:40:00,974.01,-1.26,273.95,-2.92
21.02.2010 09:50:00,973.94,-1.14,274.08,-2.65
21.02.2010 10:00:00,973.89,-0.96,274.27,-2.37
21.02.2010 10:10:00,973.87,-0.7,274.53,-2.1
21.02.2010 10:20:00,973.78,-0.61,274.63,-1.94
21.02.2010 10:30:00,973.77,-0.63,274.61,-1.83
21.02.2010 10:40:00,973.65,-0.44,274.81,-1.56
21.02.2010 10:50:00,973.65,-0.09,275.16,-1.22
21.02.2010 11:00:00,973.65,0.19,275.44,-1.13
21.02.2010 11:10:00,973.75,0.41,275.66,-1.33
21.02.2010 11:20:00,973.76,0.61,275.86,-1.63
21.02.2010 11:30:00,973.78,0.79,276.04,-1.69
21.02.2010 11:40:00,973.79,0.94,276.19,-1.74
21.02.2010 11:50:00,973.79,1.08,276.33,-2.08
21.02.2010 12:00:00,973.77,1.27,276.52,-2.21
21.02.2010 12:10:00,973.74,1.43,276.69,-2.28
21.02.2010 12:20:00,973.78,1.49,276.75,-2.38
21.02.2010 12:30:00,973.87,1.51,276.76,-2.44
21.02.2010 12:40:00,973.89,1.5,276.75,-2.45
21.02.2010 12:50:00,973.89,1.44,276.68,-2.47
21.02.2010 13:00:00,973.91,1.43,276.68,-2.44
21.02.2010 13:10:00,973.9,1.49,276.74,-2.44
21.02.2010 13:20:00,973.97,1.48,276.72,-2.43
21.02.2010 13:30:00,974.02,1.63,276.86,-2.34
21.02.2010 13:40:00,974.1,1.84,277.07,-2.35
21.02.2010 13:50:00,974.15,1.74,276.97,-2.48
21.02.2010 14:00:00,974.27,1.77,276.98,-2.41
21.02.2010 14:10:00,974.33,1.8,277.01,-2.4
21.02.2010 14:20:00,974.38,1.82,277.03,-2.39
21.02.2010 14:30:00,974.38,1.76,276.97,-2.43
21.02.2010 14:40:00,974.38,1.73,276.94,-2.51
21.02.2010 14:50:00,974.46,1.87,277.07,-2.53
21.02.2010 15:00:00,974.46,2.13,277.33,-2.56
21.02.2010 15:10:00,974.42,2.18,277.39,-2.77
21.02.2010 15:20:00,974.44,2.02,277.23,-2.85
21.02.2010 15:30:00,974.5,1.95,277.15,-2.87
21.02.2010 15:40:00,974.51,1.85,277.05,-2.81
21.02.2010 15:50:00,974.58,1.87,277.07,-2.71
21.02.2010 16:00:00,974.57,1.96,277.15,-2.63
21.02.2010 16:10:00,974.62,2.02,277.21,-2.53
21.02.2010 16:20:00,974.61,1.83,277.02,-2.49
21.02.2010 16:30:00,974.62,1.82,277.01,-2.34
21.02.2010 16:40:00,974.63,1.88,277.07,-2.35
21.02.2010 16:50:00,974.74,1.74,276.92,-2.38
21.02.2010 17:00:00,974.76,1.64,276.81,-2.39
21.02.2010 17:10:00,974.88,1.6,276.77,-2.37
21.02.2010 17:20:00,974.88,1.57,276.73,-2.4
21.02.2010 17:30:00,974.89,1.49,276.65,-2.4
21.02.2010 17:40:00,974.88,1.38,276.54,-2.4
21.02.2010 17:50:00,974.88,1.26,276.43,-2.48
21.02.2010 18:00:00,974.86,1.2,276.37,-2.72
21.02.2010 18:10:00,974.89,1.22,276.38,-2.94
21.02.2010 18:20:00,975.01,1.27,276.42,-3.07
21.02.2010 18:30:00,975.11,1.25,276.4,-3.1
21.02.2010 18:40:00,974.99,1.23,276.39,-3.23
21.02.2010 18:50:00,975.05,1.17,276.32,-3.31
21.02.2010 19:00:00,975.07,0.87,276.01,-3.27
21.02.2010 19:10:00,975,0.85,276,-3.4
21.02.2010 19:20:00,974.88,0.94,276.1,-3.55
21.02.2010 19:30:00,974.88,0.96,276.13,-3.58
21.02.2010 19:40:00,974.88,0.91,276.07,-3.62
21.02.2010 19:50:00,974.95,0.78,275.94,-3.65
21.02.2010 20:00:00,974.89,0.62,275.78,-3.62
21.02.2010 20:10:00,974.84,0.54,275.7,-3.55
21.02.2010 20:20:00,974.78,0.34,275.5,-3.61
21.02.2010 20:30:00,974.79,-0.07,275.09,-3.65
21.02.2010 20:40:00,974.83,-0.22,274.94,-3.52
21.02.2010 20:50:00,974.71,-0.17,275,-3.37
21.02.2010 21:00:00,974.63,-0.18,274.99,-3.35
21.02.2010 21:10:00,974.59,-0.14,275.04,-3.19
21.02.2010 21:20:00,974.52,-0.17,275.01,-3.27
21.02.2010 21:30:00,974.51,-0.38,274.8,-3.33
21.02.2010 21:40:00,974.51,-0.5,274.68,-3.37
21.02.2010 21:50:00,974.49,-0.6,274.58,-3.36
21.02.2010 22:00:00,974.43,-0.36,274.83,-3.15
21.02.2010 22:10:00,974.39,-0.57,274.62,-3.41
21.02.2010 22:20:00,974.24,-0.73,274.48,-3.35
21.02.2010 22:30:00,974.13,-0.7,274.51,-3.29
21.02.2010 22:40:00,974.02,-0.75,274.47,-3.31
21.02.2010 22:50:00,973.87,-0.7,274.53,-3.22
21.02.2010 23:00:00,973.82,-0.65,274.59,-3.14
21.02.2010 23:10:00,973.89,-0.62,274.61,-3.07
21.02.2010 23:20:00,973.84,-0.59,274.65,-3.06
21.02.2010 23:30:00,973.88,-0.7,274.53,-3.12
21.02.2010 23:40:00,973.79,-0.93,274.31,-3.29
21.02.2010 23:50:00,973.65,-1.23,274.02,-3.38
22.02.2010 00:00:00,973.54,-1.48,273.77,-3.52
22.02.2010 00:10:00,973.43,-1.61,273.65,-3.48
22.02.2010 00:20:00,973.36,-1.64,273.63,-3.4
22.02.2010 00:30:00,973.27,-1.6,273.67,-3.3
22.02.2010 00:40:00,973.18,-1.61,273.67,-3.32
22.02.2010 00:50:00,973.09,-1.74,273.54,-3.41
22.02.2010 01:00:00,973.02,-1.89,273.4,-3.45
22.02.2010 01:10:00,972.95,-1.9,273.39,-3.39
22.02.2010 01:20:00,972.98,-1.95,273.34,-3.4
22.02.2010 01:30:00,972.93,-1.89,273.41,-3.36
22.02.2010 01:40:00,972.8,-1.96,273.35,-3.4
22.02.2010 01:50:00,972.66,-1.59,273.73,-3.02
22.02.2010 02:00:00,972.59,-1.35,273.98,-3.01
22.02.2010 02:10:00,972.45,-1.24,274.1,-3.07
22.02.2010 02:20:00,972.32,-1.27,274.08,-3.2
22.02.2010 02:30:00,972.25,-1.2,274.16,-3.16
22.02.2010 02:40:00,972.16,-1.2,274.17,-3.24
22.02.2010 02:50:00,972.06,-1.29,274.08,-3.3
22.02.2010 03:00:00,971.9,-1.36,274.03,-3.35
22.02.2010 03:10:00,971.8,-1.43,273.96,-3.39
22.02.2010 03:20:00,971.73,-1.43,273.97,-3.39
22.02.2010 03:30:00,971.65,-1.4,274.01,-3.38
22.02.2010 03:40:00,971.49,-1.3,274.12,-3.36
22.02.2010 03:50:00,971.37,-1.4,274.03,-3.48
22.02.2010 04:00:00,971.22,-1.61,273.83,-3.62
22.02.2010 04:10:00,971.11,-1.8,273.65,-3.69
22.02.2010 04:20:00,971.01,-1.69,273.76,-3.56
22.02.2010 04:30:00,970.93,-1.35,274.11,-3.49
22.02.2010 04:40:00,970.85,-1.07,274.4,-3.56
22.02.2010 04:50:00,970.76,-1.01,274.47,-3.69
22.02.2010 05:00:00,970.7,-1.11,274.38,-3.75
22.02.2010 05:10:00,970.61,-1.01,274.48,-3.74
22.02.2010 05:20:00,970.58,-1.03,274.47,-3.82
22.02.2010 05:30:00,970.49,-0.96,274.54,-3.81
22.02.2010 05:40:00,970.44,-0.96,274.55,-3.81
22.02.2010 05:50:00,970.35,-1.07,274.44,-3.88
22.02.2010 06:00:00,970.27,-1.41,274.11,-4.02
22.02.2010 06:10:00,970.21,-1.62,273.9,-4.03
22.02.2010 06:20:00,970.18,-1.55,273.97,-3.94
22.02.2010 06:30:00,970.04,-1.2,274.34,-3.81
22.02.2010 06:40:00,969.93,-1.01,274.53,-3.84
22.02.2010 06:50:00,969.82,-1.04,274.51,-3.91
22.02.2010 07:00:00,969.81,-1.21,274.34,-3.92
22.02.2010 07:10:00,969.81,-1.35,274.2,-3.95
22.02.2010 07:20:00,969.8,-1.28,274.28,-3.9
22.02.2010 07:30:00,969.78,-1.23,274.32,-3.93
22.02.2010 07:40:00,969.7,-1.1,274.47,-3.81
22.02.2010 07:50:00,969.71,-1.01,274.55,-3.87
22.02.2010 08:00:00,969.63,-1.03,274.54,-3.89
22.02.2010 08:10:00,969.62,-1.12,274.45,-3.9
22.02.2010 08:20:00,969.71,-1.15,274.41,-3.86
22.02.2010 08:30:00,969.62,-0.77,274.8,-3.67
22.02.2010 08:40:00,969.54,0.04,275.63,-3.44
22.02.2010 08:50:00,969.47,0.53,276.13,-3.26
22.02.2010 09:00:00,969.38,1.01,276.62,-3.22
22.02.2010 09:10:00,969.36,1.15,276.76,-3.31
22.02.2010 09:20:00,969.43,1.24,276.85,-3.39
22.02.2010 09:30:00,969.43,1.58,277.19,-3.29
22.02.2010 09:40:00,969.35,2.1,277.72,-3.09
22.02.2010 09:50:00,969.25,2.65,278.28,-2.99
22.02.2010 10:00:00,969.09,3.25,278.91,-2.9
22.02.2010 10:10:00,969.1,3.88,279.54,-2.57
22.02.2010 10:20:00,968.99,4.15,279.82,-2.4
22.02.2010 10:30:00,968.95,3.9,279.57,-2.39
22.02.2010 10:40:00,968.91,3.68,279.35,-2.12
22.02.2010 10:50:00,968.95,4.05,279.72,-1.73
22.02.2010 11:00:00,968.88,4.31,279.99,-1.34
22.02.2010 11:10:00,968.89,4.09,279.77,-1.23
22.02.2010 11:20:00,968.99,3.9,279.56,-1.16
22.02.2010 11:30:00,969.11,4.08,279.74,-1
22.02.2010 11:40:00,969.08,4.23,279.89,-0.95
22.02.2010 11:50:00,969.06,4.18,279.84,-0.84
22.02.2010 12:00:00,968.91,4.2,279.87,-0.69
22.02.2010 12:10:00,968.75,4,279.68,-0.65
22.02.2010 12:20:00,968.52,3.68,279.38,-0.67
22.02.2010 12:30:00,968.37,3.59,279.31,-0.61
22.02.2010 12:40:00,968.35,3.66,279.38,-0.54
22.02.2010 12:50:00,968.38,3.59,279.3,-0.5
22.02.2010 13:00:00,968.37,3.54,279.25,-0.42
22.02.2010 13:10:00,968.34,3.62,279.34,-0.32
22.02.2010 13:20:00,968.27,3.78,279.51,-0.22
22.02.2010 13:30:00,968.14,3.83,279.57,-0.14
22.02.2010 13:40:00,967.83,3.97,279.73,-0.06
22.02.2010 13:50:00,967.67,3.98,279.76,0.02
22.02.2010 14:00:00,967.55,4.09,279.88,0.1
22.02.2010 14:10:00,967.3,4.22,280.03,0.14
22.02.2010 14:20:00,967.26,4.22,280.03,0.2
22.02.2010 14:30:00,967.15,4.45,280.27,0.35
22.02.2010 14:40:00,967.13,4.69,280.52,0.51
22.02.2010 14:50:00,967.31,5.36,281.18,0.85
22.02.2010 15:00:00,967.34,5.54,281.36,0.8
22.02.2010 15:10:00,967.19,5.2,281.03,0.77
22.02.2010 15:20:00,966.99,5.47,281.32,1.03
22.02.2010 15:30:00,967.11,6.16,282,1.23
22.02.2010 15:40:00,966.98,5.81,281.67,1.14
22.02.2010 15:50:00,967.01,5.51,281.36,1.27
22.02.2010 16:00:00,966.78,5.34,281.2,1.3
22.02.2010 16:10:00,966.83,5.3,281.16,1.43
22.02.2010 16:20:00,966.8,5.28,281.14,1.44
22.02.2010 16:30:00,966.72,5.18,281.04,1.54
22.02.2010 16:40:00,966.65,5.11,280.98,1.6
22.02.2010 16:50:00,966.58,5.04,280.91,1.64
22.02.2010 17:00:00,966.4,5.08,280.98,1.77
22.02.2010 17:10:00,966.28,5.1,281,1.81
22.02.2010 17:20:00,966.11,5.06,280.97,1.73
22.02.2010 17:30:00,965.69,5,280.95,1.64
22.02.2010 17:40:00,965.71,5.01,280.96,1.65
22.02.2010 17:50:00,965.71,5.01,280.96,1.65
22.02.2010 18:00:00,965.64,5.06,281.02,1.67
22.02.2010 18:10:00,965.71,5.1,281.05,1.65
22.02.2010 18:20:00,965.66,5.14,281.1,1.71
22.02.2010 18:30:00,965.8,5.21,281.15,1.75
22.02.2010 18:40:00,965.82,5.23,281.17,1.76
22.02.2010 18:50:00,965.89,5.26,281.2,1.86
22.02.2010 19:00:00,965.83,5.35,281.3,1.98
22.02.2010 19:10:00,965.81,5.43,281.38,2.11
22.02.2010 19:20:00,965.73,5.53,281.49,2.16
22.02.2010 19:30:00,965.76,5.37,281.32,2.09
22.02.2010 19:40:00,965.86,5.3,281.24,2.09
22.02.2010 19:50:00,965.88,5.3,281.24,2.07
22.02.2010 20:00:00,965.77,5.3,281.25,2.04
22.02.2010 20:10:00,965.57,5.33,281.3,2.03
22.02.2010 20:20:00,965.47,5.3,281.28,1.97
22.02.2010 20:30:00,965.74,5.31,281.26,2.01
22.02.2010 20:40:00,965.71,5.56,281.51,2.01
22.02.2010 20:50:00,965.59,5.46,281.42,1.91
22.02.2010 21:00:00,965.51,5.38,281.35,1.9
22.02.2010 21:10:00,965.49,5.45,281.43,1.9
22.02.2010 21:20:00,965.3,5.5,281.49,1.86
22.02.2010 21:30:00,965.18,5.49,281.49,1.83
22.02.2010 21:40:00,965.27,5.5,281.5,1.79
22.02.2010 21:50:00,965.19,5.56,281.56,1.77
22.02.2010 22:00:00,965.17,5.57,281.57,1.76
22.02.2010 22:10:00,965.07,5.67,281.68,1.73
22.02.2010 22:20:00,964.97,5.7,281.72,1.69
22.02.2010 22:30:00,964.93,5.65,281.67,1.62
22.02.2010 22:40:00,964.85,5.75,281.78,1.6
22.02.2010 22:50:00,964.81,5.84,281.87,1.54
22.02.2010 23:00:00,964.8,5.81,281.84,1.48
22.02.2010 23:10:00,964.71,5.83,281.87,1.44
22.02.2010 23:20:00,964.51,5.93,281.99,1.38
22.02.2010 23:30:00,964.56,6.11,282.17,1.29
22.02.2010 23:40:00,964.59,6.21,282.27,1.19
22.02.2010 23:50:00,964.58,6.27,282.33,1.04
23.02.2010 00:00:00,964.51,6.29,282.36,0.87
23.02.2010 00:10:00,964.61,6.29,282.34,0.76
23.02.2010 00:20:00,964.68,6.35,282.39,0.78
23.02.2010 00:30:00,964.62,6.13,282.18,0.91
23.02.2010 00:40:00,964.5,5.9,281.96,1.04
23.02.2010 00:50:00,964.46,5.71,281.77,0.84
23.02.2010 01:00:00,964.45,5.66,281.73,0.46
23.02.2010 01:10:00,964.51,5.79,281.84,0.28
23.02.2010 01:20:00,964.33,5.94,282.02,0.25
23.02.2010 01:30:00,964.06,5.92,282.01,0.3
23.02.2010 01:40:00,964.27,5.8,281.87,0.26
23.02.2010 01:50:00,964.29,5.42,281.49,0.28
23.02.2010 02:00:00,964.31,5.44,281.51,0.44
23.02.2010 02:10:00,964.32,5.38,281.45,0.62
23.02.2010 02:20:00,964.33,5.3,281.37,0.78
23.02.2010 02:30:00,964.32,5.4,281.47,0.83
23.02.2010 02:40:00,964.28,5.38,281.45,0.68
23.02.2010 02:50:00,964.19,5.35,281.43,0.54
23.02.2010 03:00:00,964.19,5.28,281.36,0.28
23.02.2010 03:10:00,964.19,5.3,281.37,0.15
23.02.2010 03:20:00,964.23,5.3,281.38,0.1
23.02.2010 03:30:00,964.3,5.16,281.22,0.01
23.02.2010 03:40:00,964.27,4.83,280.9,-0.08
23.02.2010 03:50:00,964.39,4.64,280.69,-0.11
23.02.2010 04:00:00,964.44,4.58,280.63,-0.11
23.02.2010 04:10:00,964.48,4.39,280.43,-0.18
23.02.2010 04:20:00,964.54,4.27,280.31,-0.1
23.02.2010 04:30:00,964.54,4.41,280.45,0.12
23.02.2010 04:40:00,964.46,4.65,280.7,0.47
23.02.2010 04:50:00,964.44,5.42,281.48,1.42
23.02.2010 05:00:00,964.32,6.29,282.36,1.8
23.02.2010 05:10:00,964.41,6.51,282.58,1.92
23.02.2010 05:20:00,964.48,6.66,282.73,2.07
23.02.2010 05:30:00,964.63,6.76,282.82,2.18
23.02.2010 05:40:00,964.76,6.94,282.99,2.28
23.02.2010 05:50:00,964.83,6.96,283,2.38
23.02.2010 06:00:00,964.9,6.92,282.96,2.45
23.02.2010 06:10:00,964.92,6.86,282.9,2.66
23.02.2010 06:20:00,964.97,6.83,282.86,2.76
23.02.2010 06:30:00,965.05,6.71,282.73,2.94
