,user_name,screen_name,location,date,text,essential_worker,oil_market_crisis,supply_shortage,sanitizing_products,shopping
7925,11724,56676,"Texas, USA",19-03-2020,"Maxie Waters' plan for COVID-19 recovery:

1) $2000 for adults, $1000 per child
2) Suspend All Consumer and Small Business Credit Payments
3) Establish A Facility at the Fed to Reimburse Credit Services for Lost Revenue and Expenses including Credit Advances",0.017971157726672498,0.8135454365555174,0.0,0.09769584893779577,0.07078755678001433
7927,11726,56678,"New York, NY",19-03-2020,"#QuarentineLife
Everyday people are the true heroes during these trying times. Think about the grocery store clerks, uber drivers and delivery people. #COVID19ON #Covid_19 #coronavirus",0.5416191550613918,0.0,0.01762371500546759,0.0,0.4407571299331406
7928,11727,56679,"New York, NY",19-03-2020,"EMTs, nurses, doctors, fire fighters etc. all get access to gloves and facemasks. Grocery store workers are on the front lines. They see more people on any given day then even medical people. We need to allow them to wear masks/gloves to work!

#coronavirus  #CoronaVirusUpdate",0.5497494077430125,0.0,0.05843149501596614,0.07098257943842805,0.32083651780259326
7929,11728,56680,"The Berkshires, MA, USA",19-03-2020,"With the #Coronavirus &amp; the #CDC guidelines to #StaySafeStayHome ,now You can get your #groceries #delivered from your favorite local grocery store; even Costco, BJÂs and PetCo participate! Check it out! Tell them I referred you! I used this b4 #Covid_19! https://t.co/ADY5hsx8Xu",0.5205520144803428,0.04082503311824475,0.0015398241764475954,0.18848794197439186,0.24859518625057309
7932,11731,56683,"San Mateo, CA",19-03-2020,"Does digital, mobile-first and direct to consumer approaches help insurance companies to manage the crisis due to #coronavirus pandemic? #insurtech https://t.co/idDLgzdxkn",0.008876033074955946,0.9167083598011077,0.0744156071239364,0.0,0.0
7935,11734,56686,?,19-03-2020,"Despicable that in times like these, certain smaller shops are taking advantage and charging extortionate prices for essential supplies. Humanity first, people... #coronavirus",0.011823752881394055,0.49575197570096274,0.08631231743355013,0.0,0.40611195398409305
7937,11736,56688,Suffolk,19-03-2020,"Can all the schoolchildren now at a loose end, and at the safer end of the immunity spectrum, be marshalled into a task force to pick up groceries and deliver to the over 70s in their area who are being told thereÂs a 3 week wait for an online supermarket delivery? #coronavirus",0.2646498748131623,0.0,0.0,0.0,0.7353501251868377
7941,11740,56692,"San Francisco, CA",19-03-2020,"Again, it's a super tough time to be in experimental consumer hardware. You're dealing with high R&amp;D costs and low margins already, new tariffs on top of that, and most recently, supply chain constraints with COVID-19.",0.02611905060456658,0.7656738111735545,0.16105332153970453,0.0013697617035852933,0.04578405497858907
7942,11741,56693,"New Orleans, LA",19-03-2020,"I may physically survive Covid-19 of 2020, but I wonÂt financially. This social distancing is hard on me, and I swear I donÂt know what happened, but three pairs of shoes were delivered today. 

Online shopping is the only way to cope.",0.019334718767501397,0.05198446775442061,0.0,0.055119154364959094,0.8735616591131189
7944,11743,56695,"Wellington City, New Zealand",19-03-2020,"I haven't felt this anxious in a long time, and it's not because of the fear of Covid-19. It is because I know I am going to be going into a supermarket full of people panicking, stockpiling and stressing. Eugh.",0.0,0.0,0.20506923233904495,0.0,0.794930767660955
7946,11745,56697,"Jeddah, Saudi Arabia",19-03-2020,"#Saudi Center for Disease Control and Prevention said that the work, to be carried out in its laboratories, would help locate cases of #coronavirus infection and track the spread of the disease inside the Kingdom.   https://t.co/2AuKpV7Nes",0.18166711158336404,0.2891020865326676,0.12035026942870829,0.14536000598969842,0.26352052646556173
7947,11746,56698,"Honolulu, Hawaii, USA",19-03-2020,"Helping relieve quarantine boredom: All Savant/Aignos printed books, CDs and DVDs ordered from our Publisher's Store 25% off Suggested Retail Price through 31 May 2020 using ""COVID-19"" discount code at checkout: https://t.co/jVS6JBIpX3 #booksale #Covid_19 #coronavirus",0.32501630437624096,0.4533251585740018,0.0,0.1654983053232803,0.05616023172647695
7949,11748,56700,"Imperial, CA",19-03-2020,"Due to COVID 19, California should suspend the 10Â¢ tax on plastic bags from grocery stores. IÂve always thought that it was disgustingly unsanitary to keep bringing bags from peopleÂs dirty homes and cars into a grocery store, but now itÂs just irresponsible.  @AsmEGarciaAD56",0.8736367949906596,0.06741655299783263,0.015915227187001467,0.005800037327039385,0.037231387497466864
7950,11749,56701,"Edinburgh, Scotland",19-03-2020,"A silver lining to #coronavirus is that the empty supermarket shelves and destruction of small businesses will give the British public a dry run for #Brexit 

But at least weÂll have the Â£350million a week for the NHS",0.006073562554505598,0.16155188889334454,0.168105003903355,0.03879873981742141,0.6254708048313733
7951,11750,56702,st louis,19-03-2020,Got two 6 packs of   the store limit at Aldi at 9 am Feeling so successful I gave some dude my cart and let him keep my quarter   Thank you to grocery and retail workers who I also consider to be on the front lines during all of this,0.8928054651430622,0.0,0.0,0.005883213045586345,0.10131132181135145
7953,11752,56704,"England, United Kingdom",19-03-2020,"Supermarket delivery drivers, welcome to the club. You may now legitimately exchange waves with the peeps within other passing emergency service vehicles ?? 
#coronavirus #BeKindToEachOther",0.019825525084080316,0.09354037908630576,0.0,0.0,0.8866340958296139
7954,11753,56705,"Miami, FL",19-03-2020,"YÂall joking about this quarantine stuff but once ? hits the fan, and you run out of food and we canÂt produce as fast for the demand then youÂll get serious. #coronavirus #Quarantine",0.01367483846575364,0.055087827571485594,0.7452904234801563,0.0033406756070532883,0.1826062348755511
7957,11756,56708,"Buffalo, NY",19-03-2020,Grocery stores are having trouble keeping their shelves stocked. With experts saying the #coronavirus outbreak could last for weeks or months - is America's #food supply big enough? @KevinFreyTV reports: https://t.co/99y0CT6PJj,0.4308317738290188,0.14242798329195716,0.42674024287902396,0.0,0.0
7958,11757,56709,"Manchester, England",19-03-2020,"Due to Covid-19 my day job is reducing all hours by half from the 1st April. That means I will only be making half my monthly salary!

So, I am opening commissions. Please see the information below.

Prices for the most popular stuff is there. Don't hesitate to email me &lt;3 https://t.co/ZWJw0zVZr7",0.12447913127969719,0.37423590058432854,0.046072371431942226,0.070495401975806,0.384717194728226
7959,11758,56710,UK,19-03-2020,"If anyone sees any evidence of profiteering during the Covid-19 pandemic ie: vastly over inflating prices in shops etc can report it here. It is both illegal &amp; immoral.
https://t.co/4VakgD4Bih",0.0,0.7666140596227836,0.0,0.008834849002752698,0.22455109137446363
7962,11761,56713,"London, Ontario, Canada",19-03-2020,"Don't know if I should blame #socialdistanacing or just having a moment, but my grocery store trip just led to what I believe was my first panic attack. Like I didn't already have #mentalhealth issues to deal with. Thanks #coronavirus for being a dick! #suddenlyscaredofpeople https://t.co/0Xm8XjHgjz",0.6267531496937163,0.06679653707997123,0.30645031322631244,0.0,0.0
7963,11762,56714,"Alameda, CA",19-03-2020,"Wondering why you can't buy essential items at the grocery store or on @amazon right now? 

It's because supply chains are not prepared for #pandemics like the #coronavirus, but there are measures governments can take to be more prepared in the future.

https://t.co/fjUp7RZA4d",0.4624096522306224,0.15471657926773352,0.382873768501644,0.0,0.0
7965,11764,56716,"Baltimore, Maryland",19-03-2020,"Although COVID-19 has us all locked down for the first day of Spring, that doesn't mean our wallets have to be. Use our mobile banking tool to check your balances, pay bills, and stay up on your credit health. Maybe some online shopping while you're at it! ? #firstdayofspring https://t.co/wRsrsHOxZd",0.06755250562564262,0.1827525458825194,0.0,0.2337024097460607,0.5159925387457772
7967,11766,56718,Montana,19-03-2020,The cattle markets in Montana haven't been immune to the impacts of COVID-19Âbeef prices have seen their steepest decline in forty years. I'm urging @SecretarySonny to take immediate action to stabilize beef markets and support Montana's cattle industry before its too late. https://t.co/O68ydqeBZZ,0.0,1.0,0.0,0.0,0.0
7968,11767,56719,"Ft. Lauderdale, FL",19-03-2020,#coronavirus #survivaltip: check if your local grocery store offers special dedicated to seniors to shop for essentials so you can stock up on household goods &amp; groceries. Many are offering this so you can get what you need while avoiding excessive crowds during the pandemic. https://t.co/lZ7nB9WGMl,0.4517113099372702,0.12710666824173042,0.1549041357253885,0.0,0.26627788609561087
7969,11768,56720,"Santa Monica, CA",19-03-2020,"ÂHeartbreakingÂ SHAMELESS SELFISH BRITAIN - this elderly man is faced with a shocking reality most of the stock has been stripped from the supermarket shelves by selfish customers. ? 

#helpyourneighbours #sainsburys #covid19UK #news #coronavirus https://t.co/U6nlvuyPBm",0.0,0.0013388782526546185,0.38724702455598,0.09172876519392678,0.5196853319974386
7971,11770,56722,"Miami Beach, FL",19-03-2020,"Seriously Publix grocery store had a dj! Damn this dj probably talked them into it. LOL 
WHOÂs gonna go after cvs and Walgreens now? ? I guess the nail salons are still up for grabs too #dj #djlife #CoronaVirusUpdate #CoronaVirusChallenge #coronavirus #COVID19",0.7275896146269663,0.0,0.0,0.0,0.27241038537303386
7972,11771,56723,Georgia,19-03-2020,"Went to the grocery store this morning. It was foggy and a small crowd milled about the entrance, waiting. I thought I had stumbled into George RomeroÂs Dawn of the Dead. #COVID19 #coronavirus #ZombieApocalypse #dawnofthedead #ToiletPaperApocalypse",0.6824407463298597,0.0,0.0,0.0,0.31755925367014026
7974,11773,56725,"Dallas, TX",19-03-2020,"Disruptions in the global #supplychain are being felt across the world thanks to the #COVID19 pandemic. In recent weeks, the demand for grocery items Â and the delivery of those items Â is surging #coronavirus https://t.co/2WyijfwYEN",0.2631622325781529,0.4234693547740454,0.25485791239812167,0.0,0.058510500249680054
7975,11774,56726,Ireland,19-03-2020,"My 76yo mum in London, lives alone, 12wk self-isolation. Elderly relative nearby went online for supermarket delivery for both them, so booked up it couldnÂt be delivered for 4 weeks! Due to increased demand recommended to order 3weeks in advance. Madness! #COVID19 #coronavirus",0.0,0.133665485868319,0.10245324476022162,0.0,0.7638812693714594
7977,11776,56728,Jammu and Kashmir,19-03-2020,"#Restore4g
Keeping in view the pandemic nature of #coronavirus now Govt must restore 4g,so people can get information and awareness on this deadly disease at their homes.
LetÂs all share it.@Shazia @irfanquraishi85 @SagrikaKissu @thakur_shivangi @Junaid_Mattu @AskHaroon",0.020160542986725753,0.28362707867140435,0.09059307839110141,0.017922772931803495,0.587696527018965
7978,11777,56729,#EnterShakespeare,19-03-2020,Dear Supermarket Till Operators please use sanitizers when you receive our bank cards. Am behind someone in a supermarket coughing using a hand to cover the mouth while holding his bank card &amp; am following him nami with my card to swipe yuu asikho Safe #coronavirus #COVID19,0.0,0.02125807645571818,0.0924305521989749,0.5792089140346739,0.30710245731063307
7979,11778,56730,"London, England",19-03-2020,"Sent my husband to the shops today with a list of essentials. He came back with bread, tortillas, muffins, corn flakes, butter and grocery store sushi. So I guess weÂre carb loading for Covid now. #Covoid19 #coronavirus #SocialDistancing #CoronaQuarantine https://t.co/r6agI5Z1Wx",0.6094272915302674,0.0714196626386661,0.0,0.0,0.3191530458310665
